id,productStyle,age,gender,region,node,stageNum,stageName,timestamp,type
04711b29-26e8-450c-983a-3a75a08d23aa,style2,under-30,female,europe,2,1,Order Received,11-16-2017 05:10:15,btype
0771ec5e-0f9f-4659-8490-2ca033eabe20,style2,under-30,female,europe,2,1,Order Received,11-16-2017 11:22:00,atype
dd862d36-1bbf-4a94-b32d-a5e438b17a48,style2,under-30,female,europe,2,1,Order Received,11-16-2017 20:27:10,btype
1aa7f82c-8568-47a3-aacc-392338bad033,style2,31-to-60,male,us,1,1,Order Received,11-16-2017 00:06:14,ctype
01867ff8-5e54-4ecb-bbcc-db5fbf64a096,style2,31-to-60,male,us,1,1,Order Received,11-16-2017 01:15:17,btype
6263d6f1-adac-4f94-9722-dabfe813ff78,style2,31-to-60,male,us,1,1,Order Received,11-16-2017 05:36:10,dtype
c9780ba5-0fb3-45c4-b9ef-f88ceaddb1a2,style2,31-to-60,male,us,1,1,Order Received,11-16-2017 06:29:34,etype
0b54b19b-c3e5-4587-9ee1-1109f8223e09,style2,31-to-60,male,us,1,1,Order Received,11-16-2017 06:57:09,btype
949c51dd-80e2-4fb2-a561-00c27e24f114,style2,31-to-60,male,us,2,1,Order Received,11-16-2017 01:54:51,atype
a54540b1-4a53-4d43-8e2d-72230709f3e3,style2,31-to-60,male,us,2,1,Order Received,11-16-2017 23:16:05,dtype
492d6374-4d73-43e4-a665-9ee5cb5744ac,style2,31-to-60,male,asia,1,1,Order Received,11-16-2017 02:55:04,btype
884f374f-f0c9-4c47-a491-6571e46f334b,style2,31-to-60,male,asia,1,1,Order Received,11-16-2017 08:15:40,etype
9c5b727e-3705-4c18-9baa-21028a24681c,style2,31-to-60,male,asia,1,1,Order Received,11-16-2017 22:51:25,etype
02574e47-8f50-40e0-a983-5f4d1012d2dc,style2,31-to-60,male,asia,1,1,Order Received,11-16-2017 23:17:29,ctype
76f0aedd-c2c4-4108-a336-d5bdd2d13f3b,style2,31-to-60,male,asia,2,1,Order Received,11-16-2017 02:22:53,dtype
3083c7a1-7f92-4c82-b260-a0399dfd6b70,style2,31-to-60,male,asia,2,1,Order Received,11-16-2017 04:24:56,atype
72aca2ee-9870-4743-9692-9f1c351a6557,style2,31-to-60,male,europe,1,1,Order Received,11-16-2017 19:52:21,ftype
1682dafa-8399-49ec-a654-74ac4d003c38,style2,31-to-60,male,europe,2,1,Order Received,11-16-2017 02:22:29,etype
d33c4695-0b07-46fa-85ed-84056d27f83e,style2,31-to-60,male,europe,2,1,Order Received,11-16-2017 16:23:45,etype
7dcb4c37-8a76-437c-9905-821f4b66d7c2,style2,31-to-60,male,europe,2,1,Order Received,11-16-2017 21:44:23,etype
7f546fb2-a4df-443e-9098-e1b9e00c187c,style2,31-to-60,female,us,1,1,Order Received,11-16-2017 02:30:25,atype
9397d136-cc81-4b35-8e21-167fe7ca25a0,style2,31-to-60,female,us,1,1,Order Received,11-16-2017 15:30:59,etype
8e15c6f7-4bd5-4c62-a345-21101438bf3b,style2,31-to-60,female,us,2,1,Order Received,11-16-2017 10:54:09,dtype
c9dffd97-09cf-4dec-918f-42f273f00b91,style2,31-to-60,female,us,2,1,Order Received,11-16-2017 17:28:45,dtype
8d62db69-2df2-44fb-880a-64b887895329,style2,31-to-60,female,us,2,1,Order Received,11-16-2017 20:33:14,btype
1e110fa9-b9ad-48f9-bd01-7f855df0cd4a,style2,31-to-60,female,asia,1,1,Order Received,11-16-2017 16:32:06,atype
030ff6bd-03ea-477f-af80-1e7bbfe0dca0,style2,31-to-60,female,asia,2,1,Order Received,11-16-2017 05:01:51,btype
342556c4-8403-4319-8e61-70be726f18a3,style2,31-to-60,female,asia,2,1,Order Received,11-16-2017 05:27:51,btype
18e6662e-220f-4b34-818f-679cfa701280,style2,31-to-60,female,asia,2,1,Order Received,11-16-2017 21:52:25,etype
926a86b9-d93b-4c30-9980-9508ce2fbf15,style2,31-to-60,female,europe,1,1,Order Received,11-16-2017 15:31:42,atype
707f623c-a11d-4a1d-b5ca-fd7666a44421,style2,31-to-60,female,europe,1,1,Order Received,11-16-2017 22:54:37,ctype
3a7a394d-aed6-4491-aade-9ac6c1333ff1,style2,31-to-60,female,europe,2,1,Order Received,11-16-2017 07:29:22,btype
df28128f-04a5-497d-8d0b-0a09b039791b,style2,over-60,male,us,2,1,Order Received,11-16-2017 08:12:40,btype
9ec016bf-75b5-4600-b57f-ee2f16f78246,style2,over-60,male,us,2,1,Order Received,11-16-2017 18:23:30,ftype
dc66d674-778d-4dab-9e2e-c0c493d3b8ff,style2,over-60,male,asia,1,1,Order Received,11-16-2017 00:46:54,btype
9c644123-2810-4dfa-a095-3fbcb00de6bd,style2,over-60,male,asia,1,1,Order Received,11-16-2017 04:38:02,etype
f4feb748-9d04-4fac-a294-c6ed82c1afd5,style2,over-60,male,asia,1,1,Order Received,11-16-2017 12:28:59,ftype
e29b41d7-4937-40bf-9181-6f3d087c6f64,style2,over-60,male,asia,1,1,Order Received,11-16-2017 12:46:55,ftype
0599c68b-beec-4c91-a78f-3127f7f609df,style2,over-60,male,asia,1,1,Order Received,11-16-2017 13:47:40,btype
4c3c4c0b-a43f-499c-9534-4806c4607216,style2,over-60,male,asia,1,1,Order Received,11-16-2017 15:23:44,btype
f1cd04d5-6988-485c-93fc-ecc3f74503fa,style2,over-60,male,asia,1,1,Order Received,11-16-2017 16:06:29,ftype
552bd72e-7705-4adb-88fb-b27a47dc8e88,style2,over-60,male,asia,1,1,Order Received,11-16-2017 18:10:00,etype
01442cb4-dd2b-46eb-8909-67a428b06ba8,style2,over-60,male,asia,2,1,Order Received,11-16-2017 10:02:58,etype
da0fe1df-1dd0-40c7-ac5b-6f433b3ef0b8,style2,over-60,male,asia,2,1,Order Received,11-16-2017 11:29:15,dtype
b644931f-8955-4463-a9a6-e46e50a68cc9,style2,over-60,male,asia,2,1,Order Received,11-16-2017 20:27:36,ctype
bcbfefa5-187f-47e6-9cfc-8168fb777bc4,style2,over-60,male,asia,2,1,Order Received,11-16-2017 21:03:27,ctype
5240532b-4dd2-48df-abe8-faa432e530cb,style2,over-60,male,europe,1,1,Order Received,11-16-2017 11:33:40,ctype
4be13636-237d-491c-9176-c7ffb2eb6ad3,style2,over-60,male,europe,1,1,Order Received,11-16-2017 21:16:16,ftype
fc197030-2251-46ea-823f-96ed0f2bebe4,style2,over-60,male,europe,1,1,Order Received,11-16-2017 22:45:43,ftype
4bf10223-5104-47fb-a65b-ff3fd0cc8acb,style2,over-60,male,europe,2,1,Order Received,11-16-2017 02:04:13,btype
c99de420-21c8-4c61-97aa-e2b24258b753,style2,over-60,male,europe,2,1,Order Received,11-16-2017 07:29:05,ctype
d01e5754-904b-4bd3-bdd2-3d6a25e18a92,style2,over-60,male,europe,2,1,Order Received,11-16-2017 10:03:59,dtype
703ecb57-b9ab-4891-91b5-193c9f7a6c72,style2,over-60,male,europe,2,1,Order Received,11-16-2017 11:18:30,atype
4c4e6e06-0877-46e0-9d17-e836362abf83,style2,over-60,male,europe,2,1,Order Received,11-16-2017 14:51:21,etype
2a766474-3ab5-40b4-a6b4-d2bc369d20ba,style2,over-60,male,europe,2,1,Order Received,11-16-2017 19:24:20,btype
42377fd8-3d68-42a5-b641-f9d53b150b54,style2,over-60,male,europe,2,1,Order Received,11-16-2017 23:57:09,ctype
1ea49566-1125-42f1-ad5a-8068f6316c8a,style2,over-60,female,us,1,1,Order Received,11-16-2017 04:10:56,btype
d52b45a8-0bfc-4dd6-a78c-fb7bc6c0fa28,style2,over-60,female,us,1,1,Order Received,11-16-2017 15:20:20,atype
b29915e0-5d2f-4924-ab96-f015b2eb713a,style2,over-60,female,us,1,1,Order Received,11-16-2017 17:29:48,ctype
75763bb7-a919-4f21-a346-ffd65ab512e7,style2,over-60,female,us,1,1,Order Received,11-16-2017 19:15:50,ftype
48edb170-af0e-42ee-b983-6150b3842954,style2,over-60,female,us,1,1,Order Received,11-16-2017 21:01:49,dtype
f5e37477-a20b-4ae3-9661-a32335a171a6,style2,over-60,female,us,1,1,Order Received,11-16-2017 21:46:13,ctype
9c1ae604-9d76-412d-8953-82b87a7aed25,style2,over-60,female,us,1,1,Order Received,11-16-2017 23:25:09,etype
1f270d92-c9ee-4e50-a5b0-d34640371de1,style2,over-60,female,us,2,1,Order Received,11-16-2017 18:39:20,dtype
48aab30b-839e-497a-a955-943fb311d1a7,style2,over-60,female,asia,1,1,Order Received,11-16-2017 03:53:05,ctype
7c64eed5-fff0-447f-91a9-8b8cd70ea67c,style2,over-60,female,asia,1,1,Order Received,11-16-2017 19:51:39,dtype
a49b2f52-fdfb-48c1-8c2f-aeaa68dca8f2,style2,over-60,female,asia,1,1,Order Received,11-16-2017 22:47:32,ftype
6ab1c107-bbab-44e3-bd1b-93c2908341be,style2,over-60,female,asia,2,1,Order Received,11-16-2017 05:31:26,btype
4d39bf2c-dc7b-46dd-86fc-4694bc3f2383,style2,over-60,female,asia,2,1,Order Received,11-16-2017 11:09:46,dtype
39a49332-b338-4680-b4af-209b2b34c6e1,style2,over-60,female,asia,2,1,Order Received,11-16-2017 16:15:31,etype
c28f0a17-81d0-4ab6-9f67-9544a765f593,style2,over-60,female,asia,2,1,Order Received,11-16-2017 20:08:48,ctype
aca910d4-8759-486a-951d-a07fd6d0f00c,style2,over-60,female,europe,1,1,Order Received,11-16-2017 00:51:52,dtype
2275459c-7ce8-46b8-abfe-2385e114d61d,style2,over-60,female,europe,1,1,Order Received,11-16-2017 14:13:03,dtype
5ef819d6-e371-417b-a031-7af8855f0b62,style2,over-60,female,europe,2,1,Order Received,11-16-2017 09:32:39,etype
ac84c644-0fad-460c-b89f-e74df705f80e,style2,over-60,female,europe,2,1,Order Received,11-16-2017 12:44:16,btype
0098d5e5-9a37-49a5-890e-1f01e8314a5c,style3,under-30,male,us,1,1,Order Received,11-16-2017 11:41:42,ctype
9d6124d6-5733-43d9-8a17-f7771c992e93,style3,under-30,male,us,1,1,Order Received,11-16-2017 13:58:46,dtype
5b7d1aec-40a2-4847-aa6a-cd3a5becedb3,style3,under-30,male,us,2,1,Order Received,11-16-2017 21:53:25,btype
1ca4104b-3922-49d4-a88c-85c6a7c82f59,style3,under-30,male,us,2,1,Order Received,11-16-2017 22:53:13,dtype
101dc905-43c8-4bd0-97fe-223c4add3579,style3,under-30,male,asia,1,1,Order Received,11-16-2017 15:23:49,etype
6f3651a3-765d-4834-aa41-6dc0d63e57af,style3,under-30,male,asia,2,1,Order Received,11-16-2017 01:16:22,atype
60c9d98b-9a9c-4c90-977e-b37f4cc9537b,style3,under-30,male,asia,2,1,Order Received,11-16-2017 03:24:18,ftype
1086298f-6fce-4eb4-9da0-3861ea92653f,style3,under-30,male,asia,2,1,Order Received,11-16-2017 09:44:58,atype
cc4de9ce-355d-4dec-9d16-97f43362a215,style3,under-30,male,europe,1,1,Order Received,11-16-2017 09:06:33,etype
c2f92848-6b94-43d5-bd84-80fd1d3dff5f,style3,under-30,male,europe,1,1,Order Received,11-16-2017 14:45:19,ftype
061af307-6187-4127-9cad-2d8e9411a5d2,style3,under-30,male,europe,1,1,Order Received,11-16-2017 19:04:59,btype
4eaf9e7e-5b87-4c8a-b162-3cff2c6184c3,style3,under-30,male,europe,2,1,Order Received,11-16-2017 09:05:09,etype
03b52bf5-499e-47a5-b57c-144f2d96755f,style3,under-30,male,europe,2,1,Order Received,11-16-2017 13:25:42,atype
801579ad-1878-4066-97f9-1368fa9cca99,style3,under-30,male,europe,2,1,Order Received,11-16-2017 17:28:02,atype
53422289-b998-4aa3-bb37-bf71b79e83d1,style3,under-30,male,europe,2,1,Order Received,11-16-2017 17:44:01,dtype
54307093-60f8-4dc1-b2f9-e4066c8397a2,style3,under-30,male,europe,2,1,Order Received,11-16-2017 18:35:26,btype
42af2c54-ad19-431e-bc8e-33451e1398e5,style3,under-30,male,europe,2,1,Order Received,11-16-2017 21:50:03,ctype
150704bb-9115-45df-a4f8-0e1ffcc3f034,style3,under-30,female,us,1,1,Order Received,11-16-2017 15:41:47,etype
de931e04-0974-4d36-8caf-51bd2d6cb01b,style3,under-30,female,us,1,1,Order Received,11-16-2017 18:47:11,etype
c5aca7a6-d18c-4094-89d8-8d1a19e4f83c,style3,under-30,female,us,2,1,Order Received,11-16-2017 18:40:30,ftype
e9913e08-fc60-4cb4-8d02-abb7507f5535,style3,under-30,female,asia,1,1,Order Received,11-16-2017 16:02:15,ftype
f9f14c34-5e23-4ef0-b7b7-84a476388dff,style3,under-30,female,asia,2,1,Order Received,11-16-2017 12:00:14,ftype
959d31d6-093b-4e25-89a9-63f3cd799b9f,style3,under-30,female,asia,2,1,Order Received,11-16-2017 20:02:33,ctype
353f355a-0c64-4147-8bd9-24333434b23f,style3,under-30,female,asia,2,1,Order Received,11-16-2017 20:23:33,etype
5883afb2-68de-4941-9f9f-1791515904bf,style3,under-30,female,europe,1,1,Order Received,11-16-2017 03:36:26,btype
3ac060e8-56f6-4f48-a698-37848b3b7edd,style3,under-30,female,europe,1,1,Order Received,11-16-2017 15:11:41,ftype
aea3bf2a-6234-47b6-ad1b-08d155acbcb8,style3,under-30,female,europe,2,1,Order Received,11-16-2017 04:00:49,btype
0701d7d1-d501-474f-86a3-5ee3a9e73643,style3,under-30,female,europe,2,1,Order Received,11-16-2017 07:39:17,atype
f5130e90-58c3-4ed7-ae78-efcf5d6abede,style3,31-to-60,male,us,1,1,Order Received,11-16-2017 15:55:09,ftype
012daa13-3929-46b1-a1e2-5da060894f28,style3,31-to-60,male,us,2,1,Order Received,11-16-2017 03:02:40,atype
f973311e-04c8-4b62-914d-e9958ddfd370,style3,31-to-60,male,us,2,1,Order Received,11-16-2017 04:29:56,dtype
13595510-b81e-4213-a964-d428b6ff4ec8,style3,31-to-60,male,us,2,1,Order Received,11-16-2017 18:25:49,ftype
8841deb4-0b0d-457e-8794-36bbc6641bfb,style3,31-to-60,male,asia,1,1,Order Received,11-16-2017 01:25:57,dtype
374ca767-d3ba-422d-bacf-1d66fe432429,style3,31-to-60,male,asia,1,1,Order Received,11-16-2017 07:15:58,dtype
0c99cdb9-3c8e-40ed-8d63-895072515edd,style3,31-to-60,male,asia,1,1,Order Received,11-16-2017 12:39:20,dtype
a41c33e4-8426-401e-bd1a-b79ab2230bdd,style3,31-to-60,male,asia,1,1,Order Received,11-16-2017 13:53:40,etype
55e13a61-7b5b-4362-8727-40e770bccc31,style3,31-to-60,male,asia,2,1,Order Received,11-16-2017 01:29:42,atype
bd088dd0-ecd4-4e9a-a7c0-b247e1b02bb3,style3,31-to-60,male,asia,2,1,Order Received,11-16-2017 15:18:35,ftype
5996119b-468c-4f92-a600-1de7304633f3,style3,31-to-60,male,asia,2,1,Order Received,11-16-2017 17:24:46,btype
fdb8bc8f-7993-412e-8941-4d4efff53f96,style3,31-to-60,male,europe,1,1,Order Received,11-16-2017 06:23:27,btype
67e44d24-81f0-4746-8775-c726420893db,style3,31-to-60,male,europe,1,1,Order Received,11-16-2017 08:01:34,etype
b11a037b-4b64-46bc-9c0c-b53eb8a5f76b,style3,31-to-60,male,europe,1,1,Order Received,11-16-2017 09:04:53,btype
cf157133-ff45-4e64-88dc-e625a4058bbd,style3,31-to-60,male,europe,1,1,Order Received,11-16-2017 12:42:01,etype
7105455a-aa5e-4fee-bac5-94f86b3b5617,style3,31-to-60,male,europe,1,1,Order Received,11-16-2017 22:42:59,btype
cfa4d5c7-be03-4956-8ba4-dad289372fa6,style3,31-to-60,male,europe,2,1,Order Received,11-16-2017 09:31:01,atype
5012f480-91cd-4ba0-83a6-ebd1c187e28a,style3,31-to-60,male,europe,2,1,Order Received,11-16-2017 22:11:14,etype
8409a1e9-a88f-42e0-8588-d2501d045801,style3,31-to-60,female,us,1,1,Order Received,11-16-2017 05:10:24,ftype
07a3b97f-4ab3-4e8f-baf1-0583d66abbdf,style3,31-to-60,female,us,1,1,Order Received,11-16-2017 05:41:19,dtype
7475e8b6-c14e-4a7e-ac11-6d4bf03dd129,style3,31-to-60,female,us,1,1,Order Received,11-16-2017 18:04:03,dtype
f8ccfab4-c2ed-47c1-96ec-616f81759ed8,style3,31-to-60,female,us,2,1,Order Received,11-16-2017 07:05:57,btype
0a662faf-24a3-4ce4-835c-2a49bfca34b0,style3,31-to-60,female,us,2,1,Order Received,11-16-2017 19:24:55,etype
34fabc83-5b5f-433f-976d-fa66bf1a05f2,style3,31-to-60,female,us,2,1,Order Received,11-16-2017 19:32:06,btype
ff91d165-91d8-4824-a290-a0966cd0b037,style3,31-to-60,female,asia,1,1,Order Received,11-16-2017 04:52:51,btype
fd418b3b-7d90-4018-9f16-bd9c2210ccf7,style3,31-to-60,female,asia,1,1,Order Received,11-16-2017 12:06:35,btype
c8729531-364d-4d67-8be0-e0362226e13c,style3,31-to-60,female,asia,1,1,Order Received,11-16-2017 21:00:06,ftype
d79856c2-b338-4493-994e-b38c65efa292,style3,31-to-60,female,asia,1,1,Order Received,11-16-2017 21:37:57,btype
5c63d186-22c6-4f02-9505-d662cd1c5caa,style3,31-to-60,female,asia,2,1,Order Received,11-16-2017 01:36:04,atype
10f84a6d-0986-4757-92c3-8163de394124,style3,31-to-60,female,europe,2,1,Order Received,11-16-2017 08:03:37,btype
60ea23a4-35f8-4fad-bc25-ded37659d23e,style3,31-to-60,female,europe,2,1,Order Received,11-16-2017 11:00:57,btype
6e5f60c1-da96-483f-a852-c57b9e441b8f,style3,31-to-60,female,europe,2,1,Order Received,11-16-2017 11:26:43,ftype
1faafda3-0fed-4b76-8757-cf911c173998,style3,31-to-60,female,europe,2,1,Order Received,11-16-2017 16:29:38,etype
66cbdc5e-ebff-4ed6-ad90-6709fc07d1f9,style3,over-60,male,us,1,1,Order Received,11-16-2017 10:10:03,btype
82ae1563-d775-40eb-be48-fc8b52fe646b,style3,over-60,male,us,2,1,Order Received,11-16-2017 04:52:17,ctype
42f0ba4a-da2b-4931-a464-120661e35d00,style3,over-60,male,us,2,1,Order Received,11-16-2017 16:24:48,btype
0e520040-deaa-4384-bf4e-a766ae9bb262,style3,over-60,male,us,2,1,Order Received,11-16-2017 20:39:28,atype
e9b38018-f0aa-4e0a-ad5b-e3fd9004ab71,style3,over-60,male,us,2,1,Order Received,11-16-2017 21:58:58,dtype
a27684c0-2dc0-414f-a47a-ba5a098a5c07,style3,over-60,male,asia,1,1,Order Received,11-16-2017 07:25:26,ftype
34177a25-7129-4631-8273-c3654ff83479,style3,over-60,male,asia,1,1,Order Received,11-16-2017 17:33:57,ftype
43922114-33e5-4e0c-b4fa-e39a936ed1c4,style3,over-60,male,asia,1,1,Order Received,11-16-2017 18:23:06,etype
d6c834e8-e982-40cc-84ae-0d9511454cbf,style3,over-60,male,asia,2,1,Order Received,11-16-2017 22:48:01,atype
18d0408c-756a-481f-b1b6-1d3e38388f56,style3,over-60,male,europe,1,1,Order Received,11-16-2017 08:12:11,ctype
7d1edb41-6692-439f-abc5-d7c52d24619c,style3,over-60,male,europe,2,1,Order Received,11-16-2017 03:15:48,ftype
c860dbb2-9270-44d8-b059-ada35d5352e5,style3,over-60,male,europe,2,1,Order Received,11-16-2017 09:15:55,btype
0b096345-7b7d-4d56-b0a9-f3dec0fb79a0,style3,over-60,male,europe,2,1,Order Received,11-16-2017 13:24:37,ctype
45c9b2d0-7246-415c-bc7f-4323b45f084d,style3,over-60,female,us,1,1,Order Received,11-16-2017 01:05:25,ctype
c929ba51-43ba-4acc-b44b-abbe73ec25e0,style3,over-60,female,us,1,1,Order Received,11-16-2017 08:48:14,ftype
c1ecb508-9c42-4fc4-a4ef-da3fa1590d91,style3,over-60,female,us,1,1,Order Received,11-16-2017 15:20:44,etype
68ba6ded-e28c-42eb-92f0-f8c4b6ef8cf4,style3,over-60,female,us,1,1,Order Received,11-16-2017 18:53:58,atype
914de660-9e31-4ee1-a945-2e8ee639761d,style3,over-60,female,us,2,1,Order Received,11-16-2017 06:10:48,ctype
7cf57384-b834-43c9-b2d8-003e1daeca7a,style3,over-60,female,us,2,1,Order Received,11-16-2017 17:50:46,ctype
30397ebb-4faa-4c08-add4-7c878b0a4172,style3,over-60,female,asia,1,1,Order Received,11-16-2017 11:42:48,dtype
96a29d62-f4eb-4234-b5a1-0d051ddc69a2,style3,over-60,female,asia,2,1,Order Received,11-16-2017 00:55:14,etype
5d9799ed-7ef4-4d82-9daf-31bb1a833abc,style3,over-60,female,asia,2,1,Order Received,11-16-2017 03:10:50,ftype
244df295-e070-4c7d-a8d1-ed26b5cfd989,style3,over-60,female,asia,2,1,Order Received,11-16-2017 06:32:16,etype
5ec205b6-12fc-42e7-85a6-45b1c1fb1b62,style3,over-60,female,asia,2,1,Order Received,11-16-2017 07:33:55,ftype
e496cc61-916c-4926-a397-697abbfd6a6f,style3,over-60,female,asia,2,1,Order Received,11-16-2017 17:20:28,ftype
5ab295dc-9abe-472d-a31a-8402ca856f8d,style3,over-60,female,europe,1,1,Order Received,11-16-2017 08:08:06,ctype
b4aaec8a-67d7-4f8d-855d-69cb14bcd307,style3,over-60,female,europe,2,1,Order Received,11-16-2017 03:58:56,btype
e3748f01-7a1f-48d9-b554-b162d393a3ff,style3,over-60,female,europe,2,1,Order Received,11-16-2017 08:27:01,btype
3cf927c2-ba53-4747-ade5-e6c26b7ceb50,style3,over-60,female,europe,2,1,Order Received,11-16-2017 18:26:31,etype
d396518b-7873-478c-8585-3e9f9e18805a,style3,over-60,female,europe,2,1,Order Received,11-16-2017 18:45:04,etype
c4e4b393-f215-4948-a6ca-b38c44be6336,style3,over-60,female,europe,2,1,Order Received,11-16-2017 23:34:00,ftype
69a3c329-31a5-409f-9322-86a59574b392,style4,under-30,male,us,1,1,Order Received,11-16-2017 03:17:43,dtype
9566a0ed-f733-4179-9b02-f29c97aca00d,style4,under-30,male,us,2,1,Order Received,11-16-2017 01:49:52,ftype
3d95690c-194b-4586-b907-1a88afbb5efe,style4,under-30,male,us,2,1,Order Received,11-16-2017 07:00:38,btype
3a453fab-8d05-471a-957e-ab89af0bbe95,style4,under-30,male,us,2,1,Order Received,11-16-2017 12:41:16,ftype
9b7a4b75-c5c3-40b8-8ce1-ff32ed39a473,style4,under-30,male,us,2,1,Order Received,11-16-2017 14:27:41,ctype
88bd5654-9764-4415-8b96-e296fb3f41ad,style4,under-30,male,us,2,1,Order Received,11-16-2017 18:01:31,ftype
37b3bfad-304b-4027-b283-5a650d743b11,style4,under-30,male,asia,1,1,Order Received,11-16-2017 06:11:55,btype
b1efaf2f-7d85-4642-bff3-cb34469c31db,style4,under-30,male,asia,1,1,Order Received,11-16-2017 12:45:46,ctype
7299d7de-0fce-47ee-887d-d91a089b3ee6,style4,under-30,male,asia,1,1,Order Received,11-16-2017 22:29:03,dtype
9c1dc8c2-7487-4b08-95d9-bdfb7ad0d978,style4,under-30,male,asia,2,1,Order Received,11-16-2017 11:45:13,ftype
65612459-b456-4c05-8f05-aca13b5fe10a,style4,under-30,male,asia,2,1,Order Received,11-16-2017 14:43:16,btype
f331da79-f004-43e9-ae31-3a9e9d2dd1de,style4,under-30,male,europe,1,1,Order Received,11-16-2017 05:50:52,etype
d9b20415-ea57-4548-8588-5b80ea3f0656,style4,under-30,male,europe,2,1,Order Received,11-16-2017 08:19:50,btype
7f5a5d1c-3709-49f8-852a-1eff69d337dd,style4,under-30,male,europe,2,1,Order Received,11-16-2017 13:38:29,ctype
170c7e0d-e219-4746-992c-6887fb0d75d8,style4,under-30,female,us,1,1,Order Received,11-16-2017 01:23:13,btype
86eb85ed-2075-4d1c-9435-bbf58e171ca8,style4,under-30,female,us,1,1,Order Received,11-16-2017 11:36:18,ctype
65c17677-5683-4fc3-9bae-c15b3b4dd4d4,style4,under-30,female,us,2,1,Order Received,11-16-2017 00:16:59,etype
3d99e8fe-0912-4b4b-a786-6012d2332ea4,style4,under-30,female,us,2,1,Order Received,11-16-2017 12:44:08,ctype
a881a8a3-f563-4b4c-ac04-82164e5699a8,style4,under-30,female,us,2,1,Order Received,11-16-2017 20:50:03,btype
872135c3-8cca-4337-8306-0b68e6aa6a0f,style4,under-30,female,asia,1,1,Order Received,11-16-2017 11:39:12,ctype
bf2d5697-3906-4449-8191-cc861c2d18a8,style4,under-30,female,asia,1,1,Order Received,11-16-2017 18:14:00,ctype
578b4920-7435-4416-a1b4-45f8dc25342b,style4,under-30,female,asia,2,1,Order Received,11-16-2017 01:31:12,btype
a6ed5681-8a09-4df2-a05a-509c50142c1f,style4,under-30,female,asia,2,1,Order Received,11-16-2017 20:53:38,dtype
f7205abf-8d44-4242-8d68-a93ba3aed15f,style4,under-30,female,europe,1,1,Order Received,11-16-2017 01:40:52,btype
4773d577-07bb-4582-bdc8-ceb5c36710cd,style4,under-30,female,europe,1,1,Order Received,11-16-2017 02:05:52,btype
4dc91549-05d8-40a7-bdd3-90408114c5c7,style4,under-30,female,europe,1,1,Order Received,11-16-2017 21:01:24,btype
d9de83ae-42e2-48b8-9ad9-84c471f43d30,style4,under-30,female,europe,2,1,Order Received,11-16-2017 08:47:38,btype
a4d8f31f-5b90-45e3-9521-6c4df4b69358,style4,under-30,female,europe,2,1,Order Received,11-16-2017 12:34:39,atype
6cc4235b-d3e9-4e24-bbba-27793769a7bf,style4,under-30,female,europe,2,1,Order Received,11-16-2017 13:58:32,ftype
dc4930b5-8ad1-43b8-afa6-a9425d467b46,style4,under-30,female,europe,2,1,Order Received,11-16-2017 14:19:40,ftype
5d2cb20f-f075-4920-994a-03053a58c943,style4,under-30,female,europe,2,1,Order Received,11-16-2017 22:07:04,ftype
b6931eb5-b11d-49a3-8b8a-3076816f2db9,style4,31-to-60,male,us,1,1,Order Received,11-16-2017 08:13:25,atype
cbc0b6c5-9a2e-4abd-a9cd-8959ac93966b,style4,31-to-60,male,us,1,1,Order Received,11-16-2017 11:37:33,btype
f9627f6f-f247-4fdb-99a5-307435d6c3e1,style4,31-to-60,male,us,1,1,Order Received,11-16-2017 12:33:49,ftype
3886c63f-cd81-43ad-bd72-e265bc27e0d6,style4,31-to-60,male,us,2,1,Order Received,11-16-2017 01:19:22,ftype
55173049-8a4d-4cbe-a191-a124cc8f95dc,style4,31-to-60,male,us,2,1,Order Received,11-16-2017 05:25:28,ftype
42933c7d-2cf3-4a41-8220-1fbbe307cbb6,style4,31-to-60,male,us,2,1,Order Received,11-16-2017 07:27:13,btype
db77f730-7cbc-4ffd-be2e-511db1641a72,style4,31-to-60,male,asia,1,1,Order Received,11-16-2017 07:01:33,btype
1abb157e-bd21-4606-8205-7ee2da86ce7d,style4,31-to-60,male,asia,1,1,Order Received,11-16-2017 17:07:34,etype
f8ed855e-8c77-4cda-866a-ce5ba1874946,style4,31-to-60,male,asia,2,1,Order Received,11-16-2017 07:08:03,etype
1d69610d-477b-4034-ba33-639ee005b591,style4,31-to-60,male,asia,2,1,Order Received,11-16-2017 19:37:18,etype
047a5ef4-bee8-4247-b0e7-a04b8c6f6682,style4,31-to-60,male,asia,2,1,Order Received,11-16-2017 21:03:27,etype
6294f51a-7112-4f74-83cc-4d79a3bafb3f,style4,31-to-60,male,europe,1,1,Order Received,11-16-2017 08:08:52,btype
e98a0fab-79d5-40d7-a27f-7c0ed59b49f1,style4,31-to-60,male,europe,1,1,Order Received,11-16-2017 12:00:18,btype
a4b33520-a328-40ea-b65d-fcf051fefdd4,style4,31-to-60,male,europe,1,1,Order Received,11-16-2017 22:47:36,ctype
67a17d5c-37b8-4751-a2a4-da877458a8b1,style4,31-to-60,male,europe,2,1,Order Received,11-16-2017 09:45:38,ftype
db208c2b-b9d0-495a-a551-f85fa175b324,style4,31-to-60,male,europe,2,1,Order Received,11-16-2017 22:19:19,ftype
17b6cdb0-37ce-48cc-b609-199c43a4baa5,style4,31-to-60,female,us,1,1,Order Received,11-16-2017 21:09:59,atype
