stageNum,timestamp,type,id
3,2018-10-31T20:08:30.212894,atype,90082e96-6310-439e-8296-3438282275fd
3,2018-10-31T20:08:33.212894,ctype,fca27389-3ae3-47ec-aa9a-f942954c0918
3,2018-10-31T20:08:36.212894,etype,44b237d0-c713-47ba-900e-ac695cd3ccbd
3,2018-10-31T20:08:39.212894,atype,65e65fd4-1c92-4dbc-a4c7-47f659e6ed65
3,2018-10-31T20:08:42.212894,ftype,32def2be-f0ad-4856-8092-d6a91acb0e94
3,2018-10-31T20:08:45.212894,etype,4ad321e3-539d-4966-b2f2-1d22ceefe8eb
3,2018-10-31T20:08:48.212894,btype,a86c1521-26c3-44e2-9600-c900191b1891
3,2018-10-31T20:08:51.212894,atype,ccf1fcd4-cbd8-4b6c-a7ad-d0b9eded0750
3,2018-10-31T20:08:54.212894,btype,777e927e-6687-4c40-8dcd-f32549ea9a51
3,2018-10-31T20:08:57.212894,etype,3fa08b54-ee78-4195-97e3-dd6f19901d97
3,2018-10-31T20:09:00.212894,dtype,d6f89e10-d5fe-4dbe-ac84-71f8a41e3d95
3,2018-10-31T20:09:03.212894,etype,89af01bb-61bd-498c-9f01-1eefda1a98cf
3,2018-10-31T20:09:06.212894,dtype,410e1616-e9a9-46b4-850b-2ad9642e13e8
3,2018-10-31T20:09:09.212894,dtype,311b1c33-2134-47f2-8e88-70616c5ba726
3,2018-10-31T20:09:12.212894,atype,3db1a7ec-8d07-4dfb-9bf1-21db9d26bfd5
3,2018-10-31T20:09:15.212894,ctype,c3ad1e23-8c31-451d-b35f-f050104e6269
3,2018-10-31T20:09:18.212894,ctype,82bb03fe-fb9e-4141-a65a-32c6b20a9714
3,2018-10-31T20:09:21.212894,ctype,b7a55bd9-fc85-4583-a26c-4c306c6f2357
3,2018-10-31T20:09:24.212894,ftype,671d6439-45c5-4979-9cb8-db412fb21661
3,2018-10-31T20:09:27.212894,btype,ec733b7d-6d06-419e-b1f0-aafea00b4fd2
3,2018-10-31T20:09:30.212894,etype,beb9f884-4811-4719-8d69-6ad6f83eae2e
3,2018-10-31T20:09:33.212894,ftype,06757eec-4307-4521-9646-433792e0d203
3,2018-10-31T20:09:36.212894,etype,870dae7f-8e29-4f44-90d9-1d95e3c3600f
3,2018-10-31T20:09:39.212894,btype,008a4ef6-7f74-49b5-883e-8a2c71198f59
3,2018-10-31T20:09:42.212894,dtype,a9e87ea3-7345-406d-9c43-29f709d7f57a
3,2018-10-31T20:09:45.212894,ctype,fabfef62-401e-476b-8a39-468268834cb9
3,2018-10-31T20:09:48.212894,ftype,9c4c4c17-4a9e-4265-8867-4c5a9aad8989
3,2018-10-31T20:09:51.212894,btype,d97af40c-5b09-4e6e-9f1d-d5d00524fdd7
3,2018-10-31T20:09:54.212894,atype,60742a81-f790-4855-bb5a-7b7fadaf8354
3,2018-10-31T20:09:57.212894,etype,2f0eb09a-5054-425a-b4ca-c0a8045f83cb
3,2018-10-31T20:10:00.212894,btype,52b7c3a1-1291-4dc0-96c1-764c8777aabd
3,2018-10-31T20:10:03.212894,atype,893de170-4f9d-42d6-9ddd-8138a4a14341
3,2018-10-31T20:10:06.212894,atype,70e936c2-f0fe-4934-959d-66de3098c3d7
3,2018-10-31T20:10:09.212894,ftype,b07fd885-0423-46e6-a2c9-e7d0921b09b1
3,2018-10-31T20:10:12.212894,btype,c3a96386-d797-4451-aa1f-8eebcd0c6110
3,2018-10-31T20:10:15.212894,etype,8cdc71c4-e81e-4e0c-a81e-bbf89095d80c
3,2018-10-31T20:10:18.212894,dtype,4d0a800e-b835-4225-9bc5-0e39269f3538
3,2018-10-31T20:10:21.212894,etype,844ca4d8-07b9-4329-a0c8-8f0fe206d7a5
3,2018-10-31T20:10:24.212894,ftype,b0285485-d787-4ada-b350-677e2d92c541
3,2018-10-31T20:10:27.212894,dtype,4952d179-06e3-4417-9618-9371a91a65a3
3,2018-10-31T20:10:30.212894,ftype,8937703a-97c7-4514-a165-486831a34b32
3,2018-10-31T20:10:33.212894,ftype,0eff6455-0325-4575-84f8-7d3397f02d5b
3,2018-10-31T20:10:36.212894,ctype,b25bca8b-efa1-4340-989e-6fa50ec973f4
3,2018-10-31T20:10:39.212894,ftype,1751655a-e9fb-49a2-a595-e4bc4e699e1b
3,2018-10-31T20:10:42.212894,dtype,a04cdc31-c584-443f-a242-ccf222894ff9
3,2018-10-31T20:10:45.212894,etype,c90b3d4a-fbda-458d-99db-d3b96d7c2449
3,2018-10-31T20:10:48.212894,dtype,bb1896e4-89ca-44c5-9704-80b644b056b5
3,2018-10-31T20:10:51.212894,atype,476f796f-a4d2-44b4-b14d-158a9ff8251c
3,2018-10-31T20:10:54.212894,ftype,f2ecb904-4b73-41db-a249-045c2986537a
3,2018-10-31T20:10:57.212894,ftype,a3c69d99-0eb0-4eeb-ae43-d907caa77692
3,2018-10-31T20:11:00.212894,dtype,90abe754-f1a2-4ce1-ac4f-1805d39b7662
3,2018-10-31T20:11:03.212894,btype,87926a90-5c8c-4a1c-b3ab-1d5f0163dd85
3,2018-10-31T20:11:06.212894,dtype,41997991-1e84-46ec-838e-38674151a500
3,2018-10-31T20:11:09.212894,ctype,537975bd-d076-4153-9a5b-657f8f6fe813
3,2018-10-31T20:11:12.212894,ftype,2eea7845-997e-40d0-a755-90f65b0d7166
3,2018-10-31T20:11:15.212894,ctype,30b6b2e5-3d2f-4af8-8a40-c764b60b51b1
3,2018-10-31T20:11:18.212894,atype,cbd204eb-8852-415d-afa8-a50e80d2f18b
3,2018-10-31T20:11:21.212894,dtype,d061eeaf-36f0-4be9-ab97-58843a21114f
3,2018-10-31T20:11:24.212894,ctype,f956d7af-f1ec-4abc-b0d1-1b95ebcada9c
3,2018-10-31T20:11:27.212894,dtype,251b9557-8580-4748-b874-0c1228132faa
3,2018-10-31T20:11:30.212894,ctype,9a86ad16-d54e-418d-81f2-cb40ffb82cd0
3,2018-10-31T20:11:33.212894,etype,244bfd00-9293-4268-adf4-258234f9dd8b
3,2018-10-31T20:11:36.212894,atype,e76b4f5c-2011-4402-b016-354aee444020
3,2018-10-31T20:11:39.212894,atype,39146e9c-7b6b-4fad-a0e4-30585a33df8f
3,2018-10-31T20:11:42.212894,ctype,2b04603d-75e3-4473-b76f-be8b7f079dfa
3,2018-10-31T20:11:45.212894,dtype,26809812-a89b-45c3-827d-7afbe37d84cd
3,2018-10-31T20:11:48.212894,atype,e0b74f12-02d9-46fe-897e-85c9f8084db6
3,2018-10-31T20:11:51.212894,etype,12137171-8357-4822-8398-8e6f1b67a3d5
3,2018-10-31T20:11:54.212894,ctype,dade148c-5a1b-4581-8039-b9f73db92bb0
3,2018-10-31T20:11:57.212894,btype,f3c78fb8-87fb-4b75-9aff-bd06d8b93975
3,2018-10-31T20:12:00.212894,atype,8524a723-c25c-493d-832b-38ae7cb967e6
3,2018-10-31T20:12:03.212894,btype,13c75b8c-bb5f-4b9b-96e3-5fbaf36a5560
3,2018-10-31T20:12:06.212894,ctype,355c3696-8f88-4614-9f73-4167cfabe005
3,2018-10-31T20:12:09.212894,btype,f010cce7-8c7d-488f-a1f9-05c6b100dbea
3,2018-10-31T20:12:12.212894,etype,7bac02bd-1322-4238-a8d7-07cecbc2878d
3,2018-10-31T20:12:15.212894,ctype,a694852e-bf00-4537-8276-e2743eaef83c
3,2018-10-31T20:12:18.212894,btype,a7062cc5-3574-4f78-8ad7-5759003c3e19
3,2018-10-31T20:12:21.212894,ftype,9854f23d-0157-46d8-b481-3ef4a0d57434
3,2018-10-31T20:12:24.212894,ctype,1e73a857-f133-4349-941a-de027bbbf947
3,2018-10-31T20:12:27.212894,btype,070472ec-7930-448f-a809-bcad38d38c4c
3,2018-10-31T20:12:30.212894,ctype,7cf09527-9be0-4199-bd53-4b0d99c47d05
3,2018-10-31T20:12:33.212894,atype,4aa9d1a5-47d6-4b89-92d8-de487cb29e68
3,2018-10-31T20:12:36.212894,atype,616a8a01-8c00-4c8a-b9dd-b39da005f0b7
3,2018-10-31T20:12:39.212894,btype,4550a4e9-9909-4978-b362-cb062859c507
3,2018-10-31T20:12:42.212894,btype,7cccd0fe-4e98-4430-a103-e839253a68e0
3,2018-10-31T20:12:45.212894,dtype,2cd584c2-6ff4-41c8-8d60-2c0664d0a465
3,2018-10-31T20:12:48.212894,atype,dfdea004-a539-44b8-b3b3-6c660dd224d4
3,2018-10-31T20:12:51.212894,btype,c29bd25c-2bf8-4c79-a8fb-f147b0a28268
3,2018-10-31T20:12:54.212894,dtype,b68e7a36-4fd1-42d6-903f-84e5084c40ac
3,2018-10-31T20:12:57.212894,atype,e864b908-fbac-483f-aef9-ca4fd5e5814c
3,2018-10-31T20:13:00.212894,ctype,ff9fa9fa-1e62-4a79-90b0-d0471514200d
3,2018-10-31T20:13:03.212894,etype,b02add50-cd73-4280-9c31-07cb166d9d37
3,2018-10-31T20:13:06.212894,ftype,171f855c-ba4b-4121-b9de-b5509447702f
3,2018-10-31T20:13:09.212894,ctype,f9ec800e-d05e-49a2-9f7a-cad1dacc13c5
3,2018-10-31T20:13:12.212894,btype,428bf703-015b-4478-829e-dc04220af2d9
3,2018-10-31T20:13:15.212894,etype,d708c23b-842c-453e-8d24-93b6e4b50fdd
3,2018-10-31T20:13:18.212894,dtype,3d0ac16a-2d80-4857-89c3-4b21f4ca4f8a
3,2018-10-31T20:13:21.212894,ctype,03792b43-8c06-45d2-9423-d8253832ebf4
3,2018-10-31T20:13:24.212894,dtype,425a4b0a-5c1d-46d7-bd11-0f66a6b5db9b
3,2018-10-31T20:13:27.212894,ftype,084e9419-d3e1-4f3d-9429-bf41d271648b
3,2018-10-31T20:13:30.212894,etype,f1eab307-25d2-4fd5-8688-a2ff0c85749e
3,2018-10-31T20:13:33.212894,atype,a4830b0d-a7fb-4f2e-b5df-d3f8fe991d26
3,2018-10-31T20:13:36.212894,btype,efa881c2-6d4a-4434-bceb-23098c61edcc
3,2018-10-31T20:13:39.212894,btype,a3fb8705-41b0-45c7-9adc-dc70b0c424ad
3,2018-10-31T20:13:42.212894,btype,c236cf45-db8a-49e4-ab4b-a64f5f8d4aaa
3,2018-10-31T20:13:45.212894,atype,f45307ed-bd27-472c-a54d-2dd56f365a9e
3,2018-10-31T20:13:48.212894,ctype,689abf68-6f73-47c9-9932-c005d81bdf0a
3,2018-10-31T20:13:51.212894,btype,618a23a3-604c-42fb-b5db-c72b119af53c
3,2018-10-31T20:13:54.212894,dtype,ce81d9bf-489b-444f-8adc-a61488f845ed
3,2018-10-31T20:13:57.212894,ftype,08985935-ed02-4460-b59c-38d45a40ff5c
3,2018-10-31T20:14:00.212894,dtype,41e330a6-f10d-408a-adb5-7cbd5dc074cc
3,2018-10-31T20:14:03.212894,etype,6a55cbe4-f51d-4249-b51a-2dff6454544c
3,2018-10-31T20:14:06.212894,atype,e54a6735-1a84-41ec-83f7-668418bc07cf
3,2018-10-31T20:14:09.212894,btype,f901c425-8c99-4164-9032-9ac73469f054
3,2018-10-31T20:14:12.212894,atype,19551fb6-8918-419a-a5c2-3a874f79fe26
3,2018-10-31T20:14:15.212894,atype,d5bfb12e-0ff9-4ca5-a6a4-41326df3d66f
3,2018-10-31T20:14:18.212894,atype,2998b9b4-2467-4699-968a-093dd8545378
3,2018-10-31T20:14:21.212894,atype,9f104237-9f47-40c2-845e-db816896204f
3,2018-10-31T20:14:24.212894,etype,c92d82e1-58ec-4ee5-84b0-e2b6566ace55
3,2018-10-31T20:14:27.212894,etype,3e587f6a-cb5a-4869-891c-dc80480a1d63
3,2018-10-31T20:14:30.212894,etype,0b0ddfbc-af4b-4eaa-96d6-489e9231ad75
3,2018-10-31T20:14:33.212894,btype,900de488-9d86-45ed-934c-3b7b5caaa6ff
3,2018-10-31T20:14:36.212894,btype,17d22d7a-5c46-4358-ac11-e9e1922f370e
3,2018-10-31T20:14:39.212894,ftype,bdaf255a-1786-424d-82fe-7cc7c2ee9666
3,2018-10-31T20:14:42.212894,ctype,e70d5842-1f86-49f1-8f4d-e4539c30d70a
3,2018-10-31T20:14:45.212894,ctype,1ae3fae5-16c5-4413-bf89-5eb4863531d7
3,2018-10-31T20:14:48.212894,ftype,b50f42c5-9b31-48c1-8a7a-8a8b00fa3a13
3,2018-10-31T20:14:51.212894,ctype,6f5e3138-055a-4fc1-b6ee-87a282c0ee17
3,2018-10-31T20:14:54.212894,btype,a1f8eae8-cdd4-4ab1-871a-08c892fc7dc8
3,2018-10-31T20:14:57.212894,ctype,26918264-ae5c-4221-add8-37a8c12eba98
3,2018-10-31T20:15:00.212894,etype,98006746-4cf2-42b0-ab3b-589e1a61eec4
3,2018-10-31T20:15:03.212894,etype,73f6fe02-cccd-41bf-9e93-81f345143ea9
3,2018-10-31T20:15:06.212894,btype,d0b8470d-b0ef-4b2b-abbb-8eb788d60d55
3,2018-10-31T20:15:09.212894,btype,044a333e-9e2b-48e4-913b-e446c87b7d6f
3,2018-10-31T20:15:12.212894,atype,9ac72d5f-5a38-47d0-945a-98984f9de041
3,2018-10-31T20:15:15.212894,atype,dd499416-f474-4509-aa9d-dc2c5036ee69
3,2018-10-31T20:15:18.212894,etype,673a1058-aef6-4c5f-a140-6aeed480fc2b
3,2018-10-31T20:15:21.212894,btype,3133d4aa-6a3d-4f5d-b172-33a86fdb6d31
3,2018-10-31T20:15:24.212894,etype,f7c80582-64dc-4d28-abff-7e2820c1637e
3,2018-10-31T20:15:27.212894,etype,676b2c64-a523-40ad-ae97-d3cc1dd31d97
3,2018-10-31T20:15:30.212894,ctype,dea8b56a-67d7-4a30-8bbf-d44d8a7bf87f
3,2018-10-31T20:15:33.212894,etype,0daaaf1e-e667-4643-b8d2-7c664aa19526
3,2018-10-31T20:15:36.212894,ctype,a3685564-f88c-41ba-9f57-c1862fc058de
3,2018-10-31T20:15:39.212894,ftype,c3dc81bb-65cb-4a21-ae14-15560c434a30
3,2018-10-31T20:15:42.212894,etype,64652edc-8a78-4821-8c7c-4e91698d73aa
3,2018-10-31T20:15:45.212894,dtype,1d248e89-b1f7-43b6-955b-ab8108dbd2ba
3,2018-10-31T20:15:48.212894,btype,132a8385-5755-4a63-9754-7599670eac30
3,2018-10-31T20:15:51.212894,btype,97a617c0-a73d-4e69-8c6f-ce30bf02d07e
3,2018-10-31T20:15:54.212894,atype,8d21715a-0194-446d-bc86-4ed6682e75a6
3,2018-10-31T20:15:57.212894,dtype,1458dbb1-5273-400c-84e9-fcacbdca715f
3,2018-10-31T20:16:00.212894,btype,f3fd5036-028a-4908-9233-4df39a2b632c
3,2018-10-31T20:16:03.212894,ctype,14cee32d-2b36-493d-91ae-1b727a5eccf1
3,2018-10-31T20:16:06.212894,atype,8b3b8ca5-6ef7-4d03-9149-87f65f8accee
3,2018-10-31T20:16:09.212894,atype,9b3e77cd-df05-4363-94d9-a7f355418482
3,2018-10-31T20:16:12.212894,etype,94e83c52-b663-4724-9b7c-06c8c383f45f
3,2018-10-31T20:16:15.212894,btype,d72860d2-3e88-4a30-9a47-5bd15004e199
3,2018-10-31T20:16:18.212894,etype,215317ca-ca58-4f60-a2ba-8fc0e418bd5b
3,2018-10-31T20:16:21.212894,btype,1d9e3b9d-2fa0-4979-94ce-6a42eb70f7b0
3,2018-10-31T20:16:24.212894,etype,c4d0ba0d-f3be-40ef-8a0f-182a4e491b29
3,2018-10-31T20:16:27.212894,ctype,5ac06a2e-5b02-46f5-aa42-87711dc94e32
3,2018-10-31T20:16:30.212894,btype,a60d56f2-74a8-42a5-9cd7-718c18a4e7eb
3,2018-10-31T20:16:33.212894,ftype,6bdf6be5-bb72-4a6e-a692-df3e4fc28dba
3,2018-10-31T20:16:36.212894,ctype,0b4f6a89-a89c-4bab-9cc4-d194fc3a149e
3,2018-10-31T20:16:39.212894,etype,60dcdf46-ce64-40e0-9b94-23ec91664959
3,2018-10-31T20:16:42.212894,ftype,ff3a3649-a149-4922-8cee-3c14101d0028
3,2018-10-31T20:16:45.212894,ftype,55a919c5-8cfc-4c5a-8cc4-5d6efc50793e
3,2018-10-31T20:16:48.212894,ctype,2e20f195-7e16-4b30-be29-a95919335e3a
3,2018-10-31T20:16:51.212894,ftype,398c5d6f-bc59-4e03-b020-fd4735fa56cf
3,2018-10-31T20:16:54.212894,dtype,d2179a2d-1f72-46dd-af3c-b1e69319929f
3,2018-10-31T20:16:57.212894,btype,e942a5c4-4a8d-4e35-a4d8-1ef004496afe
3,2018-10-31T20:17:00.212894,ctype,78dd03a0-5738-4b2e-84e9-20bdf0d345ff
3,2018-10-31T20:17:03.212894,dtype,c2527089-6e51-4d8e-9254-bcb69ca60162
3,2018-10-31T20:17:06.212894,etype,5a08c1a2-0802-4b31-a382-427ce23cd4e6
3,2018-10-31T20:17:09.212894,atype,a5a40504-6cea-442d-a100-db1c5afef84e
3,2018-10-31T20:17:12.212894,atype,41d77c1a-2fe7-492b-b687-419eb3ec3a09
3,2018-10-31T20:17:15.212894,dtype,f521a587-e300-4407-b324-429a9bf12ee3
3,2018-10-31T20:17:18.212894,ftype,76db7f5a-bd76-4b05-8f4f-a6b1f72a57ab
3,2018-10-31T20:17:21.212894,atype,eb31e400-dede-4f6f-91ed-96e45f80bdbd
3,2018-10-31T20:17:24.212894,etype,045649cc-e3eb-4e18-a8d8-c89ebe1a70da
3,2018-10-31T20:17:27.212894,ftype,287d2f34-9493-4a50-bab2-90d321ac5e30
3,2018-10-31T20:17:30.212894,ftype,878139bd-41b1-492a-b18c-20fdcb691ec4
3,2018-10-31T20:17:33.212894,ftype,303f41d5-5de8-44ea-bb05-3fda79ce454e
3,2018-10-31T20:17:36.212894,dtype,0421d868-4e2c-4873-9c6c-1cab98d961f9
3,2018-10-31T20:17:39.212894,ctype,3641f686-597a-4d50-b415-691143df121c
3,2018-10-31T20:17:42.212894,ctype,c6356f98-4128-4fdf-b519-1f95123f0f13
3,2018-10-31T20:17:45.212894,ctype,a05b0b5e-84e6-498a-ad9b-074ff8d820dd
3,2018-10-31T20:17:48.212894,btype,880ed48d-1402-4363-a2f8-353d3e879734
3,2018-10-31T20:17:51.212894,ftype,5cbb4e95-0b2d-4b54-9e64-f340242b8652
3,2018-10-31T20:17:54.212894,ftype,77f1dda4-4f7a-467b-95fb-81af2e6a61bc
3,2018-10-31T20:17:57.212894,ftype,e78eb2e2-6f40-4d5d-a2ef-79aeae594c34
3,2018-10-31T20:18:00.212894,etype,3af144be-cbe2-474c-860e-c2fb0c7c6032
3,2018-10-31T20:18:03.212894,btype,b8eb4205-5dd9-456f-99af-3d0b1fd6b159
3,2018-10-31T20:18:06.212894,etype,7d73d2e6-b1ea-4da4-bac8-53ce84bd1df4
3,2018-10-31T20:18:09.212894,atype,cda0a704-30a1-4630-85c7-72bc941014ad
3,2018-10-31T20:18:12.212894,ctype,961dd0e9-6a3b-4027-895f-dea8b56530f6
3,2018-10-31T20:18:15.212894,ftype,15139395-938a-420e-a083-0328fb8df8b5
3,2018-10-31T20:18:18.212894,dtype,c4da1c55-35d6-4717-9672-bfded6711ca9
3,2018-10-31T20:18:21.212894,btype,1f1c2b01-700a-472d-9f4f-aefe3a3ea00f
3,2018-10-31T20:18:24.212894,etype,315b9cbb-87e3-4ca4-96b8-b151b9d214be
3,2018-10-31T20:18:27.212894,dtype,fd27d13c-98df-4045-9a05-e438388aaa25
3,2018-10-31T20:18:30.212894,btype,5254f0b2-65f6-43e0-928e-b7a3ffe47585
3,2018-10-31T20:18:33.212894,ctype,7246e3e2-f0d4-4d1a-ad62-18c2bebaf629
3,2018-10-31T20:18:36.212894,ftype,f5c154ad-43d1-494a-9270-6172ceb7e05e
3,2018-10-31T20:18:39.212894,atype,0a96abda-3acf-4fda-8b0c-42d223556329
3,2018-10-31T20:18:42.212894,btype,9a4e1c50-9a66-45e2-9ec6-a40cb6c5b3b1
3,2018-10-31T20:18:45.212894,ftype,d3f7303c-cc6b-41ab-9cd4-b9f3cf04b748
3,2018-10-31T20:18:48.212894,ftype,1d2529d5-a0a9-4ee1-9e87-e4b6580868c0
3,2018-10-31T20:18:51.212894,atype,57adb7cf-812e-4e03-b8fb-fbacf64628db
3,2018-10-31T20:18:54.212894,etype,8fea45c7-9006-4e25-bd5d-ae0ae5b5eaad
3,2018-10-31T20:18:57.212894,btype,4d06183a-72d0-4052-8a30-05c354a8d95a
3,2018-10-31T20:19:00.212894,atype,20397bf5-ff1d-47e7-b3c0-401bd0b36f2e
3,2018-10-31T20:19:03.212894,ctype,9df32c1d-13e4-4dab-9590-fcc568f79572
3,2018-10-31T20:19:06.212894,ftype,a5857769-eb14-4950-9e1b-d6b951364c5f
3,2018-10-31T20:19:09.212894,ftype,53ab539f-dfb6-42cd-828f-3c85a4a06028
3,2018-10-31T20:19:12.212894,ctype,6fc70612-b53e-4c85-9ee7-8fae694a800e
3,2018-10-31T20:19:15.212894,btype,11f61482-944e-4f0c-91ee-d7dcdc066c61
3,2018-10-31T20:19:18.212894,dtype,cb3bd04a-9e4f-475f-957d-df43cb3a472f
3,2018-10-31T20:19:21.212894,btype,59bf7bd2-8fb9-480e-bc35-7ede57513bdc
3,2018-10-31T20:19:24.212894,ftype,25464e2d-8bd6-45c5-a83e-786b35fd39a9
3,2018-10-31T20:19:27.212894,etype,e4f8ced8-5cbf-47be-a4a8-81e0c6454895
3,2018-10-31T20:19:30.212894,ctype,af93eb24-7fa6-4caf-b8f9-76a831e2aeec
3,2018-10-31T20:19:33.212894,dtype,944f6951-f010-4507-b4d0-8bbb11ea504b
3,2018-10-31T20:19:36.212894,ctype,27af6b5a-4fcd-4fb6-933b-b2d8a8965148
3,2018-10-31T20:19:39.212894,etype,22c6766c-653e-40dd-be3a-5f7b68fc6d7d
3,2018-10-31T20:19:42.212894,btype,02fca51b-aec1-4843-b1d0-2e1dbfd787f6
3,2018-10-31T20:19:45.212894,ftype,4f6b16e5-98f1-4171-a8f0-0ebcf96cbf62
3,2018-10-31T20:19:48.212894,btype,e714ac32-5c19-4f7f-ac14-da17bc0c4ffc
3,2018-10-31T20:19:51.212894,atype,6b959fb6-2593-417d-a577-076e999465d7
3,2018-10-31T20:19:54.212894,btype,0c7c7822-ee1e-4281-b318-c9a2473b19b0
3,2018-10-31T20:19:57.212894,dtype,b315e379-1646-4d5d-9980-ee15ec9f63e0
3,2018-10-31T20:20:00.212894,ctype,d8cb1072-4f48-4e03-aa07-22ee0bec5840
3,2018-10-31T20:20:03.212894,dtype,2385a01f-7bdf-491e-bad6-cae52f590e19
3,2018-10-31T20:20:06.212894,dtype,fcaad25b-50c5-4e1d-a739-52608350f039
3,2018-10-31T20:20:09.212894,dtype,818f78ef-0989-47d0-96ab-c556b1d5b818
3,2018-10-31T20:20:12.212894,dtype,30b2dd70-307e-4ca8-bbbf-7a284e059608
3,2018-10-31T20:20:15.212894,ctype,47a69e76-68a2-467f-b701-dd5ee6fcf0a0
3,2018-10-31T20:20:18.212894,dtype,ae8f0fbd-3d82-4867-8573-b550659e3fa0
3,2018-10-31T20:20:21.212894,ftype,2dd86cd7-7fb2-4308-a430-2f3643879a46
3,2018-10-31T20:20:24.212894,btype,aa512eb1-bbfd-41a6-b7c3-6cd35627e48f
3,2018-10-31T20:20:27.212894,dtype,a33eb0a3-8262-4450-a180-ede46d80c3fb
3,2018-10-31T20:20:30.212894,atype,b5c1a7b5-4df1-476f-bb06-bba32cb8fb8e
3,2018-10-31T20:20:33.212894,atype,3fbf687c-cff7-42c8-9b92-607fc9912c64
3,2018-10-31T20:20:36.212894,dtype,b29575f9-2bb4-4362-aa73-fe2951dab39b
3,2018-10-31T20:20:39.212894,dtype,7d7463ce-2929-46f4-b3e9-8a6a4e775c6c
3,2018-10-31T20:20:42.212894,ftype,ce70af0c-47e5-4449-8a1e-57fc143332b4
3,2018-10-31T20:20:45.212894,ctype,0036eadd-8d5f-48e8-b63e-9654f2ab245b
3,2018-10-31T20:20:48.212894,ctype,1fb26710-7a97-4b6d-81c1-4b198f9cec1c
3,2018-10-31T20:20:51.212894,ctype,d3422a8d-3211-41f2-a587-931a7c98c17d
3,2018-10-31T20:20:54.212894,ftype,88e00426-d664-45a2-b813-fd08e4bf5c83
3,2018-10-31T20:20:57.212894,ctype,2908be8b-0423-48f5-b2cd-35ecd0c0b990
3,2018-10-31T20:21:00.212894,etype,7865d7c6-57c5-45c8-aae3-d51fdfabb18e
3,2018-10-31T20:21:03.212894,btype,bd191410-29ac-4ec2-833b-cf21b9ccab5e
3,2018-10-31T20:21:06.212894,ftype,45e05545-3a2d-423a-b2a0-48672114785d
3,2018-10-31T20:21:09.212894,ftype,760464a6-e0fe-468b-bccd-e8cc724aa8a4
3,2018-10-31T20:21:12.212894,atype,48a2865f-cbd4-438f-b60f-a338bdaab7d5
3,2018-10-31T20:21:15.212894,etype,2a8972e0-2275-4b3f-b0c4-748eb26673f4
3,2018-10-31T20:21:18.212894,etype,d7d72d28-a699-4cfc-b091-460a6b2fd925
3,2018-10-31T20:21:21.212894,ctype,22c3a577-249f-40d1-9396-b45e441abfe0
3,2018-10-31T20:21:24.212894,btype,2390a076-eff5-42e8-9d7a-b0d5fde6e0bf
3,2018-10-31T20:21:27.212894,dtype,9eca82cf-5db9-4cb0-a068-e0664ebe98f9
3,2018-10-31T20:21:30.212894,ctype,d02b7fd5-2a94-47b0-a89b-9a70f4af7a5b
3,2018-10-31T20:21:33.212894,atype,1d0ee518-a2c2-4a5a-9f26-97df472e016d
3,2018-10-31T20:21:36.212894,atype,6bf9c8de-e3e1-43c0-a0cd-9826ec0de1bb
3,2018-10-31T20:21:39.212894,etype,ffd69c05-c30a-44e0-b881-c0aaa5678231
3,2018-10-31T20:21:42.212894,etype,512774d5-990e-46db-9fdf-fffc47020c3d
3,2018-10-31T20:21:45.212894,btype,c30d6a04-3fe7-415c-a8ba-28c02f05dcea
3,2018-10-31T20:21:48.212894,etype,bdda3d79-a328-4ad4-ac81-dfb252a957c0
3,2018-10-31T20:21:51.212894,etype,c0dc9fa9-88a0-4904-8e34-f7c9968ac44a
3,2018-10-31T20:21:54.212894,ctype,b3dd7eb8-70aa-408e-958a-08cff8192698
3,2018-10-31T20:21:57.212894,etype,9b848452-6b53-4f29-876a-0425b2a539b8
3,2018-10-31T20:22:00.212894,atype,e14b5b5e-6cf0-43ce-8c6f-bbb5a976c2eb
3,2018-10-31T20:22:03.212894,btype,ce000c40-4d88-4a63-84cb-bc515b0eae48
3,2018-10-31T20:22:06.212894,etype,315e76a2-4fde-40ee-ada3-25a1050ba3b0
3,2018-10-31T20:22:09.212894,btype,02a10164-f5bb-4ed7-a03c-d8cfe7a14737
3,2018-10-31T20:22:12.212894,dtype,cb97dde2-44cb-455c-a1dc-296c462ead72
3,2018-10-31T20:22:15.212894,btype,916486ad-d306-4511-86f5-3ea841cf3466
3,2018-10-31T20:22:18.212894,dtype,f29b58d3-f449-43d2-8dd9-6f831f591d3c
3,2018-10-31T20:22:21.212894,ctype,ba79bbb8-e02b-4e35-aed0-840a87ac6fb3
3,2018-10-31T20:22:24.212894,ctype,5551bbe3-1599-4d5d-bb11-f92dc47d9d98
3,2018-10-31T20:22:27.212894,dtype,c8e0f7dc-a205-4f9b-9dc7-a7dc5fd97a01
3,2018-10-31T20:22:30.212894,dtype,d701d1b2-b486-4a64-85e5-e64acc45259e
3,2018-10-31T20:22:33.212894,etype,3dcb5050-1278-4077-b288-d3584a0ccebb
3,2018-10-31T20:22:36.212894,ctype,3db65d9d-f041-419d-8579-4cc1cdffa8b6
3,2018-10-31T20:22:39.212894,dtype,6692ffc0-fa21-4715-9a20-6db29adead30
3,2018-10-31T20:22:42.212894,atype,b6a28bdb-9722-4116-8573-ce5d1c26dca6
3,2018-10-31T20:22:45.212894,btype,0f015ef0-452f-4127-844f-1ade82159a45
